document,topic,gamma
1828149,11,0.005509642
1829004,11,0.005586592
2043106,11,0.005602241
1951688,11,0.005681818
2029632,11,0.005747126
1828869,11,0.005797101
1954923,11,0.005830904
1828902,11,0.005934718
2038029,11,0.005970149
2039583,11,0.006042296
1955049,11,0.006042296
2021791,11,0.006079027
2043237,11,0.006116208
2105254,11,0.006116208
2022138,11,0.00617284
1946442,11,0.00625
2038483,11,0.006329114
2042700,11,0.006329114
2115025,11,0.006451613
2113839,11,0.006535948
1921576,11,0.006644518
2021744,11,0.006756757
2039445,11,0.006920415
2041970,11,0.007067138
2125872,11,0.007177033
1922591,11,0.007263923
2041788,11,0.007407407
1934285,11,0.007692308
2037658,11,0.007843137
1750038,11,0.007905138
1922761,11,0.008086253
2022055,11,0.008108108
2125798,11,0.008174387
1922666,11,0.008310249
2125703,11,0.008379888
1922512,11,0.008522727
1806874,11,0.009202454
2039637,11,0.009230769
2114680,11,0.009463722
1922270,11,0.009493671
2125758,11,0.009501188
2114936,11,0.009584665
2054968,11,0.009584665
2022023,11,0.009615385
1921726,11,0.00974026
2043250,11,0.009836066
2125924,11,0.010067114
2015554,11,0.010135135
2114911,11,0.010169492
1821841,11,0.01025641
2114892,11,0.010344828
2021540,11,0.010989011
2022040,11,0.011396011
1922169,11,0.011406844
1844136,11,0.011494253
1922642,11,0.011527378
1922697,11,0.011560694
2021713,11,0.011730205
2039634,11,0.011869436
2114952,11,0.012232416
1941415,11,0.012269939
1806815,11,0.0125
1753681,11,0.012618297
1820666,11,0.012658228
1903152,11,0.012658228
1946493,11,0.012698413
1842678,11,0.012711864
1946607,11,0.012903226
1828993,11,0.012903226
1921840,11,0.013227513
1822567,11,0.013392857
2114974,11,0.013513514
2021628,11,0.013513514
1912474,11,0.013586957
1901733,11,0.013605442
1820686,11,0.01369863
2125865,11,0.01369863
1946537,11,0.013888889
2125906,11,0.014044944
1946553,11,0.014134276
1806593,11,0.014184397
2022190,11,0.014184397
1828910,11,0.014204545
1912753,11,0.014218009
1922758,11,0.014450867
2115008,11,0.014492754
2039354,11,0.014652015
2043095,11,0.014749263
2105723,11,0.014760148
2042996,11,0.014869888
1922560,11,0.014880952
2028397,11,0.014925373
1922291,11,0.014925373
1828571,11,0.015015015
2122416,11,0.01509434
1856394,11,0.015243902
1922398,11,0.01529052
2043022,11,0.015384615
2105251,11,0.015384615
2115028,11,0.015444015
1828288,11,0.015463918
1922072,11,0.015564202
2042416,11,0.015576324
1828822,11,0.015673981
1821666,11,0.015748031
1946626,11,0.015873016
1921485,11,0.015923567
1947295,11,0.015923567
2011117,11,0.015936255
1820531,11,0.016
1821788,11,0.016042781
1828974,11,0.016085791
1907537,11,0.016393443
1946557,11,0.016438356
1914771,11,0.01659751
1754054,11,0.016877637
2105718,11,0.016949153
1820609,11,0.016949153
1854494,11,0.017167382
2104532,11,0.017182131
1855978,11,0.017283951
1754085,11,0.01754386
2125362,11,0.01758794
1806705,11,0.017667845
1723734,11,0.017777778
2113981,11,0.017857143
1919004,11,0.017857143
1829008,11,0.018181818
1955109,11,0.018292683
1855925,11,0.018315018
2105726,11,0.018348624
1842074,11,0.018382353
2043084,11,0.018518519
1820685,11,0.018726592
1946599,11,0.018808777
1848789,11,0.018808777
1806889,11,0.018867925
2021585,11,0.018927445
1821794,11,0.019138756
2105661,11,0.019169329
1829075,11,0.019230769
1828820,11,0.019444444
1828942,11,0.019498607
1922694,11,0.019607843
1753900,11,0.019607843
1829071,11,0.019672131
2139901,11,0.02
2140003,11,0.02
2125677,11,0.020100503
1821829,11,0.020100503
1821744,11,0.020304569
1931800,11,0.020408163
1915780,11,0.020491803
1821766,11,0.020833333
1922004,11,0.020997375
1921813,11,0.021008403
1806323,11,0.021021021
1922649,11,0.021108179
1922180,11,0.021126761
2021693,11,0.021164021
1855841,11,0.021201413
1820573,11,0.02173913
2043302,11,0.021943574
2125858,11,0.022038567
2042882,11,0.022160665
2117073,11,0.023178808
1922687,11,0.023316062
2123024,11,0.023584906
1926789,11,0.023715415
1855886,11,0.023952096
2114808,11,0.024096386
1806904,11,0.024647887
1934782,11,0.025
2043324,11,0.025089606
2022168,11,0.025210084
1931724,11,0.025210084
1828466,11,0.025396825
1754014,11,0.025423729
1922579,11,0.026229508
2125868,11,0.026378897
2039605,11,0.02640264
2022036,11,0.026829268
1753983,11,0.027149321
2125913,11,0.027272727
1819521,11,0.027559055
1821775,11,0.02764977
2125727,11,0.027692308
2125764,11,0.027863777
2125510,11,0.028089888
2021900,11,0.028328612
2025686,11,0.028409091
1954259,11,0.028571429
2125528,11,0.028571429
1806908,11,0.028753994
1954967,11,0.028818444
1954946,11,0.028846154
1956193,11,0.029126214
1914613,11,0.029220779
2100134,11,0.029239766
2125684,11,0.029484029
2043104,11,0.029569892
1922202,11,0.029661017
1946650,11,0.03003003
2039408,11,0.030769231
1820640,11,0.03125
2039616,11,0.031545741
1821822,11,0.031578947
2021874,11,0.031890661
1922551,11,0.031976744
1842287,11,0.032258065
2039288,11,0.032786885
2125921,11,0.032934132
1821560,11,0.033492823
2125733,11,0.033536585
1956114,11,0.033613445
2113803,11,0.033742331
2041960,11,0.033994334
1903423,11,0.034351145
1806664,11,0.034482759
2114789,11,0.035031847
1922658,11,0.035031847
1922639,11,0.035040431
2125295,11,0.035502959
1856189,11,0.036253776
1927550,11,0.036290323
1835309,11,0.036312849
1900210,11,0.036363636
1954836,11,0.038095238
1807086,11,0.038123167
1922598,11,0.03874092
2125606,11,0.039106145
2114200,11,0.039145907
1842096,11,0.039473684
1856302,11,0.041666667
2114824,11,0.04296875
2039610,11,0.044217687
1926736,11,0.044776119
1821753,11,0.045248869
2039606,11,0.04601227
2114981,11,0.04778157
2125644,11,0.048387097
1822030,11,0.049180328
1954776,11,0.050541516
1821780,11,0.05078125
1919326,11,0.051351351
1856384,11,0.051987768
2105555,11,0.053763441
1806607,11,0.0546875
2105801,11,0.055555556
2138250,11,0.055737705
2032292,11,0.058139535
1754092,11,0.059259259
1955062,11,0.05988024
2041856,11,0.060606061
1807056,11,0.0625
2028426,11,0.064814815
2113955,11,0.064885496
1841792,11,0.065517241
1940221,11,0.06626506
2105721,11,0.067669173
2125748,11,0.068010076
2105635,11,0.06918239
2030313,11,0.071960298
1806698,11,0.073972603
1824258,11,0.074509804
1954978,11,0.077419355
1943041,11,0.085365854
1761008,11,0.08650519
2039612,11,0.086538462
1937612,11,0.090659341
1761158,11,0.091286307
1856346,11,0.092465753
2120888,11,0.097765363
1760884,11,0.100877193
1920529,11,0.103448276
1928820,11,0.107142857
2030148,11,0.10738255
2032122,11,0.113924051
2031066,11,0.129032258
2105489,11,0.134366925
1761251,11,0.134831461
2055062,11,0.137184116
1937251,11,0.139393939
2000483,11,0.152905199
2100234,11,0.153354633
2000847,11,0.153846154
2000599,11,0.155015198
1760831,11,0.155216285
2100355,11,0.156804734
1760993,11,0.167808219
2121898,11,0.181818182
1920560,11,0.189320388
2048018,11,0.191011236
1760894,11,0.191489362
2000388,11,0.200589971
2054920,11,0.201388889
1761249,11,0.217791411
2100139,11,0.218430034
2100343,11,0.231292517
2000865,11,0.234875445
1920550,11,0.240549828
1846321,11,0.24137931
2017950,11,0.245614035
2125483,11,0.248888889
2037360,11,0.284552846
1937490,11,0.285714286
2023234,11,0.294642857
2024020,11,0.325878594
2126023,11,0.331983806
2025162,11,0.334405145
1953525,11,0.334710744
2000750,11,0.355491329
2025257,11,0.377419355
2025046,11,0.395939086
2126059,11,0.397887324
1937778,11,0.398230088
2024584,11,0.408163265
2114660,11,0.41955836
1949922,11,0.420849421
2025349,11,0.431438127
2125940,11,0.441358025
2112689,11,0.445993031
2100155,11,0.45482866
1937738,11,0.468013468
1937714,11,0.483636364
2126031,11,0.493377483
2021744,12,0.004504505
2022190,12,0.004728132
1920560,12,0.004854369
2105721,12,0.005012531
1760831,12,0.005089059
1922649,12,0.005277045
1760894,12,0.005319149
1922761,12,0.005390836
1919326,12,0.005405405
1806698,12,0.005479452
2125865,12,0.005479452
2120888,12,0.005586592
2125703,12,0.005586592
1835309,12,0.005586592
2125606,12,0.005586592
2125528,12,0.005714286
1846321,12,0.005747126
2000750,12,0.005780347
1922697,12,0.005780347
1954923,12,0.005830904
2100355,12,0.00591716
2125295,12,0.00591716
2023234,12,0.005952381
1806323,12,0.006006006
2125733,12,0.006097561
2105251,12,0.006153846
2100155,12,0.00623053
1848789,12,0.006269592
2114660,12,0.006309148
2032122,12,0.006329114
1828466,12,0.006349206
1954946,12,0.006410256
1828993,12,0.006451613
1829071,12,0.006557377
2126031,12,0.006622517
1921576,12,0.006644518
2025349,12,0.006688963
2114974,12,0.006756757
2100343,12,0.006802721
2114981,12,0.006825939
1760993,12,0.006849315
1920550,12,0.006872852
1946553,12,0.007067138
1806593,12,0.007092199
2105555,12,0.007168459
1954776,12,0.007220217
2022036,12,0.007317073
2039354,12,0.007326007
2125684,12,0.007371007
1937490,12,0.007518797
2125748,12,0.007556675
1920529,12,0.007662835
2115028,12,0.007722008
1828288,12,0.007731959
2021871,12,0.007894737
1926789,12,0.007905138
1921840,12,0.007936508
1820531,12,0.008
1828974,12,0.008042895
2125644,12,0.008064516
2042882,12,0.008310249
1922666,12,0.008310249
1946537,12,0.008333333
1956114,12,0.008403361
1828910,12,0.008522727
1922551,12,0.00872093
1937778,12,0.008849558
2125483,12,0.008888889
1922560,12,0.008928571
1926736,12,0.008955224
1955049,12,0.009063444
1856189,12,0.009063444
2021791,12,0.009118541
2105726,12,0.009174312
1761249,12,0.009202454
2043022,12,0.009230769
2042416,12,0.009345794
1946599,12,0.009404389
2105635,12,0.009433962
1806908,12,0.009584665
2100234,12,0.009584665
2022023,12,0.009615385
1946607,12,0.009677419
1914613,12,0.00974026
1822030,12,0.009836066
1842096,12,0.009868421
1807056,12,0.009868421
1855978,12,0.009876543
2125677,12,0.010050251
2030148,12,0.010067114
2015554,12,0.010135135
2024584,12,0.010204082
2114892,12,0.010344828
1806607,12,0.010416667
2054920,12,0.010416667
2126059,12,0.01056338
1806904,12,0.01056338
1946619,12,0.010666667
2043104,12,0.010752688
2031066,12,0.010752688
2043324,12,0.010752688
2022055,12,0.010810811
1912474,12,0.010869565
1828149,12,0.011019284
2125858,12,0.011019284
1828942,12,0.011142061
1761251,12,0.011235955
1922512,12,0.011363636
2021874,12,0.011389522
2000847,12,0.011396011
1954967,12,0.011527378
2039408,12,0.011538462
2043095,12,0.01179941
2000388,12,0.01179941
1828902,12,0.011869436
2125872,12,0.011961722
2125921,12,0.011976048
2125868,12,0.011990408
1946650,12,0.012012012
2114808,12,0.012048193
1927550,12,0.012096774
1829008,12,0.012121212
1955109,12,0.012195122
1856394,12,0.012195122
1943041,12,0.012195122
1856384,12,0.012232416
2105254,12,0.012232416
1953525,12,0.012396694
1761158,12,0.012448133
1946442,12,0.0125
1754054,12,0.012658228
1922202,12,0.012711864
2138250,12,0.013114754
2139901,12,0.013333333
2140003,12,0.013333333
1753983,12,0.013574661
2125798,12,0.013623978
1828820,12,0.013888889
2112689,12,0.013937282
2043106,12,0.014005602
1806705,12,0.014134276
2125758,12,0.014251781
1928820,12,0.014285714
2055062,12,0.014440433
1922758,12,0.014450867
1828869,12,0.014492754
1922591,12,0.014527845
1807086,12,0.014662757
1922694,12,0.014705882
2105723,12,0.014760148
1855886,12,0.01497006
1937251,12,0.015151515
2041856,12,0.015151515
2025046,12,0.015228426
1760884,12,0.015350877
2125940,12,0.015432099
1949922,12,0.015444015
2125764,12,0.015479876
2105489,12,0.015503876
1922687,12,0.015544041
2038483,12,0.015822785
1954836,12,0.015873016
1922658,12,0.015923567
2025162,12,0.01607717
2021628,12,0.016216216
2037360,12,0.016260163
2039288,12,0.016393443
1829075,12,0.016483516
2117073,12,0.016556291
1829004,12,0.016759777
2125906,12,0.016853933
2114911,12,0.016949153
1754014,12,0.016949153
2100139,12,0.017064846
1761008,12,0.017301038
1856302,12,0.017361111
2017950,12,0.01754386
2021713,12,0.017595308
1937714,12,0.018181818
2000483,12,0.018348624
1842074,12,0.018382353
2125727,12,0.018461538
1754092,12,0.018518519
2042996,12,0.018587361
1922291,12,0.018656716
1806889,12,0.018867925
2042700,12,0.018987342
1903152,12,0.018987342
2114789,12,0.01910828
1946557,12,0.019178082
2125510,12,0.019662921
2043250,12,0.019672131
2030313,12,0.019851117
2125924,12,0.020134228
1922642,12,0.020172911
1806664,12,0.020689655
1828571,12,0.021021021
2000599,12,0.021276596
2000865,12,0.021352313
2114952,12,0.021406728
1842287,12,0.021505376
2039637,12,0.021538462
1922598,12,0.021791768
2043302,12,0.021943574
1828822,12,0.021943574
1937612,12,0.021978022
2048018,12,0.02247191
1954978,12,0.022580645
1922169,12,0.022813688
1753900,12,0.022875817
1922579,12,0.02295082
1922072,12,0.023346304
2114824,12,0.0234375
1828010,12,0.023498695
1819521,12,0.023622047
1856346,12,0.023972603
2039445,12,0.024221453
1941415,12,0.024539877
2039616,12,0.025236593
2105661,12,0.025559105
1855925,12,0.025641026
2025257,12,0.025806452
2115025,12,0.025806452
2043084,12,0.025925926
2041788,12,0.025925926
2021693,12,0.026455026
2113955,12,0.026717557
2043237,12,0.027522936
1841792,12,0.027586207
1806874,12,0.027607362
2028426,12,0.027777778
2022138,12,0.027777778
2105718,12,0.028248588
1855841,12,0.028268551
2021585,12,0.028391167
2022040,12,0.028490028
1821794,12,0.028708134
1921726,12,0.029220779
1940221,12,0.030120482
2122416,12,0.030188679
1937738,12,0.03030303
1824258,12,0.031372549
1922004,12,0.031496063
1753681,12,0.031545741
2011117,12,0.03187251
1820686,12,0.03196347
2125362,12,0.032663317
2125913,12,0.033333333
2039606,12,0.033742331
2021900,12,0.033994334
1934285,12,0.034615385
1922270,12,0.034810127
1921485,12,0.035031847
1900210,12,0.036363636
1951688,12,0.036931818
1934782,12,0.0375
1922639,12,0.037735849
1921813,12,0.037815126
1922180,12,0.038732394
2041970,12,0.038869258
2039605,12,0.03960396
1946626,12,0.03968254
2025686,12,0.039772727
1723734,12,0.04
2021540,12,0.041208791
2039612,12,0.041666667
2022168,12,0.042016807
1754085,12,0.042105263
2113803,12,0.042944785
2121898,12,0.043636364
1806815,12,0.04375
2126023,12,0.044534413
2024020,12,0.044728435
1821753,12,0.045248869
1922398,12,0.04587156
1750038,12,0.04743083
2114680,12,0.050473186
1955062,12,0.050898204
2038029,12,0.053731343
1946493,12,0.053968254
1821666,12,0.05511811
1914771,12,0.058091286
2123024,12,0.061320755
2100134,12,0.061403509
2115008,12,0.061594203
2039583,12,0.069486405
2032292,12,0.069767442
2039634,12,0.071216617
1820609,12,0.076271186
1903423,12,0.076335878
1821822,12,0.078947368
1931724,12,0.079831933
1822567,12,0.084821429
1821775,12,0.087557604
1901733,12,0.095238095
2114936,12,0.095846645
2113839,12,0.098039216
1842678,12,0.101694915
1919004,12,0.102678571
1821766,12,0.104166667
1947295,12,0.121019108
2041960,12,0.121813031
1821788,12,0.128342246
2028397,12,0.134328358
2054968,12,0.137380192
2037658,12,0.152941176
2039610,12,0.159863946
2105801,12,0.169934641
1821780,12,0.1796875
2114200,12,0.181494662
2113981,12,0.182142857
1821829,12,0.195979899
1820573,12,0.210144928
1820666,12,0.210970464
1821841,12,0.225641026
1821744,12,0.23857868
1907537,12,0.266393443
1954259,12,0.266666667
1912753,12,0.274881517
2029632,12,0.281609195
2104532,12,0.281786942
1854494,12,0.283261803
1821560,12,0.28708134
1931800,12,0.293877551
1820685,12,0.310861423
1844136,12,0.327586207
1820640,12,0.330357143
1915780,12,0.418032787
1956193,12,0.441747573
2105721,13,0.005012531
2021540,13,0.005494505
1922560,13,0.005952381
1946650,13,0.006006006
1806323,13,0.006006006
1828571,13,0.006006006
1922398,13,0.006116208
1806874,13,0.006134969
2105635,13,0.006289308
2038483,13,0.006329114
2054968,13,0.006389776
1760884,13,0.006578947
2015554,13,0.006756757
2039445,13,0.006920415
1754085,13,0.007017544
1922291,13,0.007462687
1820685,13,0.007490637
1934285,13,0.007692308
1949922,13,0.007722008
1828288,13,0.007731959
2037658,13,0.007843137
1907537,13,0.008196721
1922666,13,0.008310249
2120888,13,0.008379888
2125606,13,0.008379888
1931724,13,0.008403361
1754054,13,0.008438819
1820666,13,0.008438819
1820609,13,0.008474576
2021900,13,0.008498584
2025686,13,0.008522727
1828910,13,0.008522727
2022040,13,0.008547009
1854494,13,0.008583691
1922642,13,0.008645533
2021713,13,0.008797654
2125483,13,0.008888889
2038029,13,0.008955224
2043237,13,0.009174312
2022190,13,0.009456265
1947295,13,0.00955414
2114936,13,0.009584665
1922598,13,0.00968523
1922579,13,0.009836066
1921576,13,0.009966777
1821829,13,0.010050251
2030148,13,0.010067114
2114892,13,0.010344828
1856302,13,0.010416667
2113981,13,0.010714286
2043104,13,0.010752688
2043324,13,0.010752688
1842287,13,0.010752688
1919326,13,0.010810811
1946557,13,0.010958904
2042996,13,0.011152416
2028397,13,0.01119403
2125510,13,0.011235955
2021874,13,0.011389522
2043095,13,0.01179941
2125295,13,0.01183432
2125758,13,0.011876485
2125872,13,0.011961722
1855886,13,0.011976048
2125921,13,0.011976048
2022023,13,0.012019231
1955109,13,0.012195122
2114952,13,0.012232416
2000483,13,0.012232416
1856384,13,0.012232416
2105726,13,0.012232416
1931800,13,0.012244898
2113803,13,0.012269939
1941415,13,0.012269939
1915780,13,0.012295082
2125727,13,0.012307692
1806815,13,0.0125
2043302,13,0.012539185
1806889,13,0.012578616
2114680,13,0.012618297
1753681,13,0.012618297
2039616,13,0.012618297
1828466,13,0.012698413
2024020,13,0.012779553
1954946,13,0.012820513
2115025,13,0.012903226
1828010,13,0.01305483
2113839,13,0.013071895
1753900,13,0.013071895
2039288,13,0.013114754
1921840,13,0.013227513
2025349,13,0.013377926
1820640,13,0.013392857
1828974,13,0.013404826
2125924,13,0.013422819
1937738,13,0.013468013
2022055,13,0.013513514
1821775,13,0.013824885
2043106,13,0.014005602
2125906,13,0.014044944
2126059,13,0.014084507
1951688,13,0.014204545
